province,alert_date,alert_type,lead_time_days
pichincha,1998-02-13,Calor extremo,19
pichincha,1998-02-14,Calor extremo,19
pichincha,1998-02-15,Calor extremo,19
pichincha,1998-02-16,Calor extremo,19
pichincha,1998-02-17,Calor extremo,19
pichincha,1998-02-18,Calor extremo,19
pichincha,1998-02-19,Calor extremo,19
pichincha,1998-02-20,Calor extremo,19
pichincha,1998-02-22,Calor extremo,20
pichincha,1998-02-23,Calor extremo,20
pichincha,1998-02-26,Calor extremo,22
pichincha,1998-02-28,Calor extremo,23
pichincha,1998-02-28,Calor extremo,22
pichincha,1998-03-01,Calor extremo,22
pichincha,1998-03-02,Calor extremo,22
pichincha,1998-03-05,Calor extremo,22
pichincha,1998-03-05,Calor extremo,21
pichincha,1998-03-06,Calor extremo,21
pichincha,1998-02-18,Calor extremo,3
pichincha,1998-02-19,Calor extremo,3
pichincha,1998-03-04,Calor extremo,15
pichincha,1998-02-21,Calor extremo,3
pichincha,1998-04-03,Calor extremo,43
pichincha,1998-04-04,Calor extremo,43
pichincha,1998-04-05,Calor extremo,43
pichincha,1998-04-06,Calor extremo,43
pichincha,1998-04-07,Calor extremo,43
pichincha,1998-04-08,Calor extremo,43
pichincha,1998-04-09,Calor extremo,43
pichincha,1998-04-10,Calor extremo,43
pichincha,1998-04-11,Calor extremo,43
pichincha,1998-04-12,Calor extremo,43
pichincha,1998-04-13,Calor extremo,43
pichincha,1998-04-14,Calor extremo,43
pichincha,1998-04-15,Calor extremo,43
pichincha,1998-04-16,Calor extremo,43
pichincha,1998-04-19,Calor extremo,45
pichincha,1998-04-19,Calor extremo,44
pichincha,1998-04-01,Calor extremo,25
pichincha,1998-04-02,Calor extremo,25
pichincha,1998-04-03,Calor extremo,25
pichincha,1998-04-04,Calor extremo,25
pichincha,1998-04-05,Calor extremo,25
pichincha,1998-04-06,Calor extremo,25
pichincha,1998-04-07,Calor extremo,25
pichincha,1998-04-22,Calor extremo,39
pichincha,1998-04-23,Calor extremo,39
pichincha,1998-04-24,Calor extremo,39
pichincha,1998-04-26,Calor extremo,40
pichincha,1998-04-27,Calor extremo,40
pichincha,1998-04-28,Calor extremo,40
pichincha,1998-04-29,Calor extremo,40
pichincha,1998-04-30,Calor extremo,40
pichincha,1998-04-03,Calor extremo,12
pichincha,1998-04-05,Calor extremo,12
pichincha,1998-04-06,Calor extremo,12
pichincha,1998-04-07,Calor extremo,12
pichincha,1998-04-08,Calor extremo,12
pichincha,1998-04-09,Calor extremo,12
pichincha,1998-04-10,Calor extremo,12
pichincha,1998-05-17,Calor extremo,48
pichincha,1998-05-18,Calor extremo,48
pichincha,1998-05-20,Calor extremo,49
pichincha,1998-05-20,Calor extremo,48
pichincha,1998-05-21,Calor extremo,48
pichincha,1998-05-22,Calor extremo,48
pichincha,1998-05-23,Calor extremo,48
pichincha,1998-05-08,Calor extremo,32
pichincha,1998-05-09,Calor extremo,32
pichincha,1998-05-14,Calor extremo,32
pichincha,1998-05-16,Calor extremo,32
pichincha,1998-05-17,Calor extremo,32
pichincha,1998-05-21,Calor extremo,35
pichincha,1998-05-19,Calor extremo,32
pichincha,1998-05-20,Calor extremo,32
pichincha,1998-05-25,Calor extremo,35
pichincha,1998-05-26,Calor extremo,35
pichincha,1998-05-24,Calor extremo,32
pichincha,1998-05-28,Calor extremo,35
pichincha,1998-05-30,Calor extremo,35
pichincha,1998-06-01,Calor extremo,35
pichincha,1998-06-25,Calor extremo,58
pichincha,1998-06-26,Calor extremo,58
pichincha,1998-07-02,Calor extremo,58
pichincha,1998-07-03,Calor extremo,58
pichincha,1998-07-04,Calor extremo,58
pichincha,1998-07-06,Calor extremo,58
pichincha,1998-07-07,Calor extremo,58
pichincha,1998-07-11,Calor extremo,58
pichincha,1998-07-12,Calor extremo,58
pichincha,1998-07-13,Calor extremo,58
pichincha,1998-07-15,Calor extremo,58
pichincha,1998-07-16,Calor extremo,58
pichincha,1998-07-17,Calor extremo,58
pichincha,1998-07-18,Calor extremo,58
pichincha,1998-07-19,Calor extremo,58
pichincha,1998-07-20,Calor extremo,58
pichincha,1998-07-21,Calor extremo,58
pichincha,1998-07-22,Calor extremo,58
pichincha,1998-07-23,Calor extremo,58
eloro,1991-08-08,Calor extremo,60
eloro,1991-08-09,Calor extremo,60
eloro,1991-12-29,Calor extremo,25
eloro,1992-04-15,Calor extremo,12
eloro,1992-04-19,Calor extremo,12
eloro,1992-04-20,Calor extremo,12
eloro,1992-06-19,Calor extremo,60
eloro,1992-06-21,Calor extremo,60
eloro,1992-07-08,Calor extremo,60
eloro,1992-05-22,Calor extremo,9
eloro,1992-06-18,Calor extremo,31
eloro,1992-07-05,Calor extremo,42
eloro,1992-07-06,Calor extremo,42
eloro,1992-07-10,Calor extremo,42
eloro,1992-07-08,Calor extremo,38
eloro,1992-07-09,Calor extremo,38
eloro,1992-08-08,Calor extremo,47
eloro,1993-08-07,Calor extremo,40
eloro,1993-08-08,Calor extremo,40
eloro,1995-01-02,Calor extremo,45
eloro,1995-01-03,Calor extremo,45
eloro,1997-05-28,Calor extremo,35
eloro,1997-07-03,Calor extremo,57
eloro,1997-05-31,Calor extremo,15
eloro,1997-07-04,Calor extremo,42
eloro,1997-07-08,Calor extremo,42
eloro,1997-07-10,Calor extremo,38
eloro,1997-07-15,Calor extremo,42
eloro,1997-07-16,Calor extremo,42
eloro,1997-07-13,Calor extremo,38
eloro,1997-07-18,Calor extremo,42
eloro,1997-07-19,Calor extremo,42
eloro,1997-07-20,Calor extremo,42
eloro,1997-07-21,Calor extremo,42
eloro,1997-07-22,Calor extremo,42
eloro,1997-07-23,Calor extremo,42
eloro,1997-07-24,Calor extremo,42
eloro,1997-07-25,Calor extremo,42
eloro,1997-07-26,Calor extremo,42
eloro,1997-07-27,Calor extremo,42
eloro,1997-07-29,Calor extremo,42
eloro,1997-07-30,Calor extremo,42
eloro,1997-08-01,Calor extremo,42
eloro,1997-08-02,Calor extremo,42
eloro,1997-08-04,Calor extremo,43
eloro,1997-08-05,Calor extremo,43
eloro,1997-08-06,Calor extremo,43
eloro,1997-08-07,Calor extremo,43
eloro,1997-08-08,Calor extremo,43
eloro,1997-08-09,Calor extremo,43
eloro,1997-08-10,Calor extremo,43
eloro,1997-08-11,Calor extremo,43
eloro,1997-08-12,Calor extremo,43
eloro,1997-08-13,Calor extremo,43
eloro,1997-08-14,Calor extremo,43
eloro,1997-08-15,Calor extremo,43
eloro,1997-08-16,Calor extremo,43
eloro,1997-08-17,Calor extremo,43
eloro,1997-08-18,Calor extremo,43
eloro,1997-08-19,Calor extremo,43
eloro,1997-08-20,Calor extremo,43
eloro,1997-08-21,Calor extremo,43
eloro,1997-08-22,Calor extremo,43
eloro,1997-08-23,Calor extremo,43
eloro,1997-08-24,Calor extremo,43
eloro,1997-08-25,Calor extremo,43
eloro,1997-08-26,Calor extremo,43
eloro,1997-08-27,Calor extremo,43
eloro,1997-08-28,Calor extremo,43
eloro,1997-08-29,Calor extremo,43
eloro,1997-08-30,Calor extremo,43
eloro,1997-08-31,Calor extremo,43
eloro,1997-09-01,Calor extremo,43
eloro,1997-09-02,Calor extremo,43
eloro,1997-09-03,Calor extremo,43
eloro,1997-09-04,Calor extremo,43
eloro,1997-09-05,Calor extremo,43
eloro,1997-09-06,Calor extremo,43
eloro,1997-09-07,Calor extremo,43
eloro,1997-09-08,Calor extremo,43
eloro,1997-09-09,Calor extremo,43
eloro,1997-09-10,Calor extremo,43
eloro,1997-09-11,Calor extremo,43
eloro,1997-09-12,Calor extremo,43
eloro,1997-09-13,Calor extremo,43
eloro,1997-09-16,Calor extremo,45
eloro,1997-09-17,Calor extremo,45
eloro,1997-09-18,Calor extremo,45
eloro,1997-09-19,Calor extremo,45
eloro,1997-09-20,Calor extremo,45
eloro,1997-09-21,Calor extremo,45
eloro,1997-09-22,Calor extremo,45
eloro,1997-09-24,Calor extremo,46
eloro,1997-09-25,Calor extremo,46
eloro,1997-09-26,Calor extremo,46
eloro,1997-09-27,Calor extremo,46
eloro,1997-09-28,Calor extremo,46
eloro,1997-09-29,Calor extremo,46
eloro,1997-09-30,Calor extremo,46
eloro,1997-10-01,Calor extremo,46
eloro,1997-10-02,Calor extremo,46
eloro,1997-10-03,Calor extremo,46
eloro,1997-10-04,Calor extremo,46
eloro,1997-10-05,Calor extremo,46
eloro,1997-10-06,Calor extremo,46
eloro,1997-10-07,Calor extremo,46
eloro,1997-10-08,Calor extremo,46
eloro,1997-10-09,Calor extremo,46
eloro,1997-10-10,Calor extremo,46
eloro,1997-10-08,Calor extremo,43
eloro,1997-10-09,Calor extremo,43
eloro,1997-10-10,Calor extremo,43
eloro,1997-10-11,Calor extremo,43
eloro,1997-10-12,Calor extremo,43
eloro,1997-10-13,Calor extremo,43
eloro,1997-10-14,Calor extremo,43
eloro,1997-10-15,Calor extremo,43
eloro,1997-10-16,Calor extremo,43
eloro,1997-10-17,Calor extremo,43
eloro,1997-10-19,Calor extremo,44
eloro,1997-10-19,Calor extremo,43
eloro,1997-10-20,Calor extremo,43
eloro,1997-10-22,Calor extremo,44
eloro,1997-10-24,Calor extremo,45
eloro,1997-10-25,Calor extremo,45
eloro,1997-10-26,Calor extremo,45
eloro,1997-10-27,Calor extremo,45
eloro,1997-11-01,Calor extremo,49
eloro,1997-10-30,Calor extremo,46
eloro,1997-11-14,Calor extremo,60
eloro,1997-11-15,Calor extremo,60
eloro,1997-11-16,Calor extremo,60
eloro,1997-11-17,Calor extremo,60
eloro,1997-11-18,Calor extremo,60
eloro,1997-11-19,Calor extremo,60
eloro,1997-11-20,Calor extremo,60
eloro,1997-11-21,Calor extremo,60
eloro,1997-11-22,Calor extremo,60
eloro,1997-11-23,Calor extremo,60
eloro,1997-11-24,Calor extremo,60
eloro,1997-11-25,Calor extremo,60
eloro,1997-11-26,Calor extremo,60
eloro,1997-11-27,Calor extremo,60
eloro,1997-11-28,Calor extremo,60
eloro,1997-11-29,Calor extremo,60
eloro,1997-11-30,Calor extremo,60
eloro,1997-12-01,Calor extremo,60
eloro,1997-11-21,Calor extremo,49
eloro,1997-11-22,Calor extremo,49
eloro,1997-12-03,Calor extremo,59
eloro,1997-12-04,Calor extremo,59
eloro,1997-12-05,Calor extremo,59
eloro,1997-12-05,Calor extremo,58
eloro,1997-12-06,Calor extremo,58
eloro,1997-12-08,Calor extremo,59
eloro,1997-12-09,Calor extremo,59
eloro,1997-12-10,Calor extremo,59
eloro,1997-12-11,Calor extremo,59
eloro,1997-12-12,Calor extremo,59
eloro,1997-12-13,Calor extremo,59
eloro,1997-12-14,Calor extremo,59
eloro,1997-12-15,Calor extremo,59
eloro,1997-12-16,Calor extremo,59
eloro,1997-12-17,Calor extremo,59
eloro,1997-10-27,Calor extremo,7
eloro,1997-10-28,Calor extremo,7
eloro,1997-10-29,Calor extremo,7
eloro,1997-10-30,Calor extremo,7
eloro,1997-10-24,Calor extremo,0
eloro,1997-10-25,Calor extremo,0
eloro,1997-10-26,Calor extremo,0
eloro,1997-10-27,Calor extremo,0
eloro,1997-11-04,Calor extremo,7
eloro,1997-11-05,Calor extremo,7
eloro,1997-11-06,Calor extremo,7
eloro,1997-11-07,Calor extremo,7
eloro,1997-11-08,Calor extremo,7
eloro,1997-11-17,Calor extremo,15
eloro,1997-11-18,Calor extremo,15
eloro,1997-11-19,Calor extremo,15
eloro,1997-11-12,Calor extremo,7
eloro,1997-11-13,Calor extremo,7
eloro,1997-11-14,Calor extremo,7
eloro,1997-11-15,Calor extremo,7
eloro,1997-11-22,Calor extremo,13
eloro,1997-11-23,Calor extremo,13
eloro,1997-11-24,Calor extremo,13
eloro,1997-11-25,Calor extremo,13
eloro,1997-11-26,Calor extremo,13
eloro,1997-11-29,Calor extremo,15
eloro,1997-11-30,Calor extremo,15
eloro,1997-12-01,Calor extremo,15
eloro,1997-11-30,Calor extremo,13
eloro,1997-12-03,Calor extremo,15
eloro,1997-11-26,Calor extremo,7
eloro,1997-11-27,Calor extremo,7
eloro,1997-11-28,Calor extremo,7
eloro,1997-11-29,Calor extremo,7
eloro,1997-11-30,Calor extremo,7
eloro,1997-12-02,Calor extremo,7
eloro,1997-12-02,Calor extremo,6
eloro,1997-12-02,Calor extremo,5
eloro,1997-12-03,Calor extremo,5
eloro,1997-12-05,Calor extremo,6
eloro,1997-12-06,Calor extremo,6
eloro,1997-12-07,Calor extremo,6
eloro,1997-12-08,Calor extremo,6
eloro,1997-12-04,Calor extremo,1
eloro,1997-12-05,Calor extremo,1
eloro,1997-12-06,Calor extremo,1
eloro,1997-12-07,Calor extremo,1
eloro,1997-12-08,Calor extremo,1
eloro,1997-12-08,Calor extremo,0
eloro,1997-12-14,Calor extremo,5
eloro,1997-12-10,Calor extremo,0
eloro,1997-12-16,Calor extremo,5
eloro,1998-01-10,Calor extremo,29
eloro,1998-01-11,Calor extremo,29
eloro,1998-01-12,Calor extremo,29
eloro,1998-01-13,Calor extremo,29
eloro,1998-01-14,Calor extremo,29
eloro,1998-01-15,Calor extremo,29
eloro,1998-01-16,Calor extremo,29
eloro,1998-01-17,Calor extremo,29
eloro,1998-01-18,Calor extremo,29
eloro,1998-01-19,Calor extremo,29
eloro,1998-01-20,Calor extremo,29
eloro,1998-01-21,Calor extremo,29
eloro,1998-01-22,Calor extremo,29
eloro,1998-01-23,Calor extremo,29
eloro,1998-01-24,Calor extremo,29
eloro,1998-01-25,Calor extremo,29
eloro,1998-01-26,Calor extremo,29
eloro,1998-01-27,Calor extremo,29
eloro,1998-02-02,Calor extremo,34
eloro,1998-02-05,Calor extremo,34
eloro,1998-02-06,Calor extremo,34
eloro,1998-02-07,Calor extremo,34
eloro,1998-02-08,Calor extremo,34
eloro,1998-02-09,Calor extremo,34
eloro,1998-02-11,Calor extremo,34
eloro,1998-02-12,Calor extremo,34
eloro,1998-02-13,Calor extremo,34
eloro,1998-02-14,Calor extremo,34
eloro,1998-02-15,Calor extremo,34
eloro,1998-02-16,Calor extremo,34
eloro,1998-02-17,Calor extremo,34
eloro,1998-02-18,Calor extremo,34
eloro,1998-03-14,Calor extremo,57
eloro,1998-03-15,Calor extremo,57
eloro,1998-03-16,Calor extremo,57
eloro,1998-03-17,Calor extremo,57
eloro,1998-03-18,Calor extremo,57
eloro,1998-03-20,Calor extremo,57
eloro,1998-03-21,Calor extremo,57
eloro,1998-03-21,Calor extremo,56
eloro,1998-03-23,Calor extremo,56
eloro,1998-03-24,Calor extremo,56
eloro,1998-03-25,Calor extremo,56
eloro,1998-03-26,Calor extremo,56
eloro,1998-03-27,Calor extremo,56
eloro,1998-03-28,Calor extremo,56
eloro,1998-03-29,Calor extremo,56
eloro,1998-03-30,Calor extremo,56
eloro,1998-03-31,Calor extremo,56
eloro,1998-04-01,Calor extremo,56
eloro,1998-04-02,Calor extremo,56
eloro,1998-02-11,Calor extremo,5
eloro,1998-02-12,Calor extremo,5
eloro,1998-02-21,Calor extremo,10
eloro,1998-02-22,Calor extremo,10
eloro,1998-02-26,Calor extremo,13
eloro,1998-02-25,Calor extremo,10
eloro,1998-02-26,Calor extremo,10
eloro,1998-02-27,Calor extremo,10
eloro,1998-02-28,Calor extremo,10
eloro,1998-03-01,Calor extremo,10
eloro,1998-03-02,Calor extremo,10
eloro,1998-03-06,Calor extremo,10
eloro,1998-03-07,Calor extremo,10
eloro,1998-03-08,Calor extremo,10
eloro,1998-03-18,Calor extremo,19
eloro,1998-03-10,Calor extremo,10
eloro,1998-03-14,Calor extremo,12
eloro,1998-03-13,Calor extremo,10
eloro,1998-03-14,Calor extremo,10
eloro,1998-03-15,Calor extremo,10
eloro,1998-03-18,Calor extremo,10
eloro,1998-03-21,Calor extremo,10
eloro,1998-04-19,Calor extremo,32
eloro,1998-04-24,Calor extremo,33
eloro,1998-04-26,Calor extremo,33
eloro,1998-04-27,Calor extremo,33
eloro,1998-04-22,Calor extremo,27
eloro,1998-04-23,Calor extremo,27
eloro,1998-05-03,Calor extremo,33
eloro,1998-05-05,Calor extremo,34
eloro,1998-05-06,Calor extremo,34
eloro,1998-05-01,Calor extremo,27
eloro,1998-05-07,Calor extremo,32
eloro,1998-05-08,Calor extremo,32
eloro,1998-05-09,Calor extremo,32
eloro,1998-05-10,Calor extremo,32
eloro,1998-05-14,Calor extremo,32
eloro,1998-05-15,Calor extremo,32
eloro,1998-05-18,Calor extremo,32
eloro,1998-05-22,Calor extremo,34
eloro,1998-06-15,Calor extremo,56
eloro,1998-06-14,Calor extremo,54
eloro,1998-05-20,Calor extremo,28
eloro,1998-05-22,Calor extremo,28
eloro,1998-06-19,Calor extremo,54
eloro,1998-06-20,Calor extremo,54
eloro,1998-06-21,Calor extremo,54
eloro,1998-06-28,Calor extremo,54
eloro,1998-06-29,Calor extremo,54
eloro,1998-06-06,Calor extremo,30
eloro,1998-07-11,Calor extremo,60
eloro,1998-07-11,Calor extremo,59
eloro,1998-07-12,Calor extremo,59
eloro,1998-07-13,Calor extremo,59
eloro,1998-06-20,Calor extremo,35
eloro,1998-06-21,Calor extremo,35
eloro,1998-06-22,Calor extremo,35
eloro,1998-06-23,Calor extremo,35
eloro,1998-06-24,Calor extremo,35
eloro,1998-06-25,Calor extremo,35
eloro,1998-06-26,Calor extremo,35
eloro,1998-06-27,Calor extremo,35
eloro,1998-06-28,Calor extremo,35
eloro,1998-07-01,Calor extremo,37
eloro,1998-07-25,Calor extremo,58
eloro,1998-07-03,Calor extremo,35
eloro,1998-07-04,Calor extremo,35
eloro,1998-07-05,Calor extremo,35
eloro,1998-07-29,Calor extremo,58
carchi,1991-06-04,Calor extremo,22
carchi,1991-05-31,Calor extremo,3
carchi,1991-06-05,Calor extremo,3
carchi,1991-06-06,Calor extremo,3
carchi,1991-06-07,Calor extremo,3
carchi,1991-07-20,Calor extremo,45
carchi,1991-07-21,Calor extremo,45
carchi,1991-07-22,Calor extremo,45
carchi,1991-07-23,Calor extremo,45
carchi,1991-07-05,Calor extremo,26
carchi,1991-07-08,Calor extremo,26
carchi,1991-07-13,Calor extremo,26
carchi,1991-11-28,Calor extremo,1
carchi,1992-01-17,Calor extremo,1
carchi,1992-01-18,Calor extremo,1
carchi,1992-01-19,Calor extremo,1
carchi,1992-02-14,Calor extremo,21
carchi,1992-02-23,Calor extremo,21
carchi,1992-02-27,Calor extremo,24
carchi,1992-04-16,Calor extremo,47
carchi,1992-04-19,Calor extremo,47
carchi,1992-03-31,Calor extremo,13
carchi,1992-05-28,Calor extremo,37
carchi,1992-05-27,Calor extremo,17
carchi,1992-06-08,Calor extremo,9
carchi,1993-07-03,Calor extremo,53
carchi,1993-07-17,Calor extremo,46
carchi,1993-07-11,Calor extremo,20
carchi,1993-07-07,Calor extremo,5
carchi,1993-07-16,Calor extremo,13
carchi,1995-01-30,Calor extremo,50
carchi,1995-02-08,Calor extremo,48
carchi,1995-02-09,Calor extremo,48
carchi,1995-05-26,Calor extremo,47
carchi,1997-06-06,Calor extremo,10
carchi,1997-07-15,Calor extremo,37
carchi,1997-08-04,Calor extremo,37
carchi,1997-08-11,Calor extremo,37
carchi,1997-08-11,Calor extremo,36
carchi,1997-09-08,Calor extremo,58
carchi,1997-08-20,Calor extremo,38
carchi,1997-08-22,Calor extremo,36
carchi,1997-08-23,Calor extremo,36
carchi,1997-08-24,Calor extremo,36
carchi,1997-08-25,Calor extremo,36
carchi,1997-07-30,Calor extremo,9
carchi,1997-07-31,Calor extremo,9
carchi,1997-08-01,Calor extremo,9
carchi,1997-08-26,Calor extremo,33
carchi,1997-08-27,Calor extremo,33
carchi,1997-08-28,Calor extremo,33
carchi,1997-08-29,Calor extremo,33
carchi,1997-09-26,Calor extremo,58
carchi,1997-09-08,Calor extremo,39
carchi,1997-09-09,Calor extremo,39
carchi,1997-09-02,Calor extremo,30
carchi,1997-09-03,Calor extremo,30
carchi,1997-09-15,Calor extremo,41
carchi,1997-09-14,Calor extremo,39
carchi,1997-09-15,Calor extremo,39
carchi,1997-09-16,Calor extremo,39
carchi,1997-09-25,Calor extremo,41
carchi,1997-10-05,Calor extremo,41
carchi,1997-10-06,Calor extremo,41
carchi,1997-10-08,Calor extremo,41
carchi,1997-10-18,Calor extremo,43
carchi,1997-10-30,Calor extremo,52
carchi,1997-10-09,Calor extremo,30
carchi,1997-10-10,Calor extremo,30
carchi,1997-11-02,Calor extremo,39
carchi,1997-11-07,Calor extremo,43
carchi,1997-11-09,Calor extremo,43
carchi,1997-11-08,Calor extremo,39
carchi,1997-11-19,Calor extremo,43
carchi,1997-11-22,Calor extremo,44
carchi,1997-11-23,Calor extremo,44
carchi,1997-11-24,Calor extremo,44
carchi,1997-12-08,Calor extremo,57
carchi,1997-12-09,Calor extremo,57
carchi,1997-12-10,Calor extremo,57
carchi,1997-12-13,Calor extremo,58
carchi,1997-12-15,Calor extremo,58
carchi,1997-12-16,Calor extremo,58
carchi,1997-11-05,Calor extremo,14
carchi,1997-11-06,Calor extremo,14
carchi,1997-11-07,Calor extremo,14
carchi,1997-11-09,Calor extremo,14
carchi,1997-11-12,Calor extremo,14
carchi,1997-11-15,Calor extremo,14
carchi,1997-11-16,Calor extremo,14
carchi,1997-11-18,Calor extremo,14
carchi,1997-11-24,Calor extremo,14
carchi,1997-11-25,Calor extremo,14
carchi,1997-12-05,Calor extremo,14
carchi,1997-12-06,Calor extremo,14
carchi,1997-12-10,Calor extremo,14
carchi,1997-12-28,Calor extremo,31
carchi,1997-12-20,Calor extremo,22
carchi,1998-01-07,Calor extremo,37
carchi,1998-01-09,Calor extremo,37
carchi,1998-01-10,Calor extremo,37
carchi,1998-01-11,Calor extremo,37
carchi,1998-01-12,Calor extremo,37
carchi,1998-01-13,Calor extremo,37
carchi,1998-01-14,Calor extremo,37
carchi,1998-01-15,Calor extremo,37
carchi,1997-12-18,Calor extremo,2
carchi,1997-12-19,Calor extremo,2
carchi,1997-12-22,Calor extremo,2
carchi,1997-12-23,Calor extremo,2
carchi,1997-12-24,Calor extremo,2
carchi,1997-12-25,Calor extremo,2
carchi,1997-12-26,Calor extremo,2
carchi,1997-12-27,Calor extremo,2
carchi,1997-12-28,Calor extremo,2
carchi,1997-12-29,Calor extremo,2
carchi,1997-12-30,Calor extremo,2
carchi,1997-12-31,Calor extremo,2
carchi,1998-01-28,Calor extremo,29
carchi,1998-01-28,Calor extremo,28
carchi,1998-01-03,Calor extremo,2
carchi,1998-01-04,Calor extremo,2
carchi,1998-01-05,Calor extremo,2
carchi,1998-01-06,Calor extremo,2
carchi,1998-01-07,Calor extremo,2
carchi,1998-01-08,Calor extremo,2
carchi,1998-01-09,Calor extremo,2
carchi,1998-01-10,Calor extremo,2
carchi,1998-01-11,Calor extremo,2
carchi,1998-01-12,Calor extremo,2
carchi,1998-01-13,Calor extremo,2
carchi,1998-01-14,Calor extremo,2
carchi,1998-01-15,Calor extremo,2
carchi,1998-01-16,Calor extremo,2
carchi,1998-01-17,Calor extremo,2
carchi,1998-01-18,Calor extremo,2
carchi,1998-01-19,Calor extremo,2
carchi,1998-01-20,Calor extremo,2
carchi,1998-01-21,Calor extremo,2
carchi,1998-01-22,Calor extremo,2
carchi,1998-01-23,Calor extremo,2
carchi,1998-01-24,Calor extremo,2
carchi,1998-02-09,Calor extremo,17
carchi,1998-02-10,Calor extremo,17
carchi,1998-01-28,Calor extremo,3
carchi,1998-02-13,Calor extremo,18
carchi,1998-02-14,Calor extremo,18
carchi,1998-02-15,Calor extremo,18
carchi,1998-02-16,Calor extremo,18
carchi,1998-02-17,Calor extremo,18
carchi,1998-02-20,Calor extremo,20
carchi,1998-02-21,Calor extremo,20
carchi,1998-02-23,Calor extremo,21
carchi,1998-02-24,Calor extremo,21
carchi,1998-02-26,Calor extremo,22
carchi,1998-02-27,Calor extremo,22
carchi,1998-02-28,Calor extremo,22
carchi,1998-02-28,Calor extremo,21
carchi,1998-03-02,Calor extremo,22
carchi,1998-03-02,Calor extremo,21
carchi,1998-03-05,Calor extremo,21
carchi,1998-03-06,Calor extremo,21
carchi,1998-02-18,Calor extremo,3
carchi,1998-02-19,Calor extremo,3
carchi,1998-02-20,Calor extremo,3
carchi,1998-02-21,Calor extremo,3
carchi,1998-04-01,Calor extremo,41
carchi,1998-04-02,Calor extremo,41
carchi,1998-04-03,Calor extremo,41
carchi,1998-04-04,Calor extremo,41
carchi,1998-03-14,Calor extremo,19
carchi,1998-04-06,Calor extremo,41
carchi,1998-04-06,Calor extremo,40
carchi,1998-04-08,Calor extremo,41
carchi,1998-04-13,Calor extremo,45
carchi,1998-04-14,Calor extremo,45
carchi,1998-04-15,Calor extremo,45
carchi,1998-04-16,Calor extremo,45
carchi,1998-04-17,Calor extremo,45
carchi,1998-04-18,Calor extremo,45
carchi,1998-04-19,Calor extremo,45
carchi,1998-04-20,Calor extremo,45
carchi,1998-04-22,Calor extremo,45
carchi,1998-04-22,Calor extremo,44
carchi,1998-05-08,Calor extremo,59
carchi,1998-05-09,Calor extremo,59
carchi,1998-05-10,Calor extremo,59
carchi,1998-05-11,Calor extremo,59
carchi,1998-05-12,Calor extremo,59
carchi,1998-05-13,Calor extremo,59
carchi,1998-05-14,Calor extremo,59
carchi,1998-05-15,Calor extremo,59
carchi,1998-04-29,Calor extremo,42
carchi,1998-04-30,Calor extremo,42
carchi,1998-05-01,Calor extremo,42
carchi,1998-05-17,Calor extremo,57
carchi,1998-04-17,Calor extremo,26
carchi,1998-05-20,Calor extremo,57
carchi,1998-04-06,Calor extremo,12
carchi,1998-04-07,Calor extremo,12
carchi,1998-04-08,Calor extremo,12
carchi,1998-04-09,Calor extremo,12
carchi,1998-04-10,Calor extremo,12
carchi,1998-04-10,Calor extremo,11
carchi,1998-05-19,Calor extremo,49
carchi,1998-05-20,Calor extremo,49
carchi,1998-05-21,Calor extremo,49
carchi,1998-05-22,Calor extremo,49
carchi,1998-04-22,Calor extremo,18
carchi,1998-05-24,Calor extremo,49
carchi,1998-05-25,Calor extremo,49
carchi,1998-05-09,Calor extremo,32
carchi,1998-05-10,Calor extremo,32
carchi,1998-05-12,Calor extremo,32
carchi,1998-05-13,Calor extremo,32
carchi,1998-05-14,Calor extremo,32
carchi,1998-05-15,Calor extremo,32
carchi,1998-06-02,Calor extremo,49
carchi,1998-06-03,Calor extremo,49
carchi,1998-06-04,Calor extremo,49
carchi,1998-05-22,Calor extremo,35
carchi,1998-05-23,Calor extremo,35
carchi,1998-05-21,Calor extremo,32
carchi,1998-05-22,Calor extremo,32
carchi,1998-05-23,Calor extremo,32
carchi,1998-05-24,Calor extremo,32
carchi,1998-05-26,Calor extremo,33
carchi,1998-05-28,Calor extremo,33
carchi,1998-05-28,Calor extremo,32
carchi,1998-05-12,Calor extremo,15
carchi,1998-05-13,Calor extremo,15
carchi,1998-06-26,Calor extremo,57
carchi,1998-07-01,Calor extremo,57
carchi,1998-07-01,Calor extremo,56
carchi,1998-07-02,Calor extremo,56
carchi,1998-05-09,Calor extremo,0
carchi,1998-05-10,Calor extremo,0
carchi,1998-05-12,Calor extremo,0
carchi,1998-05-13,Calor extremo,0
carchi,1998-05-14,Calor extremo,0
carchi,1998-05-15,Calor extremo,0
carchi,1998-05-16,Calor extremo,0
carchi,1998-05-17,Calor extremo,0
carchi,1998-05-18,Calor extremo,0
carchi,1998-07-15,Calor extremo,57
carchi,1998-07-16,Calor extremo,57
carchi,1998-06-27,Calor extremo,37
carchi,1998-06-28,Calor extremo,37
carchi,1998-07-20,Calor extremo,58
carchi,1998-07-21,Calor extremo,58
carchi,1998-07-21,Calor extremo,57
carchi,1998-06-16,Calor extremo,21
carchi,1998-06-17,Calor extremo,21
elena,1991-04-26,Calor extremo,37
elena,1991-05-07,Calor extremo,38
elena,1991-05-26,Calor extremo,53
elena,1991-05-06,Calor extremo,16
elena,1991-05-29,Calor extremo,16
